ID Cliente,Nombre del Cliente,ID Producto,Nombre del Producto,Cantidad,Valor,Costo,Fecha de Compra,Canal de Venta,Segmento de Mercado,Historial de Compras,Preferencias del Cliente
39,José González,1028,Smartphone,2,2384.91,369.14,2024-07-20 10:40:45.240941,Teléfono,Jóvenes,16,Entretenimiento
757,Carlos Ramírez,1025,Calentador,3,2833.22,2074.06,2024-10-07 10:40:45.240942,Teléfono,Jóvenes,48,Belleza
635,Isabella Morales,1014,Reloj Inteligente,7,3280.23,2810.54,2023-06-29 10:40:45.240944,Teléfono,Profesionales,2,Gastronomía
363,Lucía Sosa,1006,Teclado,5,3575.47,2931.47,2024-02-09 10:40:45.240945,Aplicación Móvil,Hogares,47,Gastronomía
603,Luis Gómez,1024,Parlantes,3,1559.31,2099.81,2023-09-15 10:40:45.240947,Teléfono,Jóvenes,37,Automotriz
86,Valentina Romero,1006,Disco Duro,5,3245.19,830.09,2024-07-10 10:40:45.240948,Tienda Física,Jóvenes,38,Automotriz
184,Sofía Morales,1016,Laptop,6,656.62,1291.57,2024-07-18 10:40:45.240949,En Línea,Adultos,6,Hogar
669,Sofía Torres,1009,Cafetera,9,2675.45,2712.08,2024-02-24 10:40:45.240951,Ventas Directas,Profesionales,29,Hogar
436,Luis Gómez,1006,Televisor,9,3097.22,2749.82,2024-09-28 10:40:45.240952,Ventas Directas,Tercera Edad,7,Belleza
881,Camila Martínez,1019,Disco Duro,5,997.7,345.51,2024-07-31 10:40:45.240954,Teléfono,Hogares,20,Entretenimiento
488,Sofía González,1012,Cámara,7,4336.16,1652.99,2023-12-26 10:40:45.240955,Catálogo,Adultos,22,Belleza
572,Isabella Morales,1025,Ventilador,9,4783.57,933.07,2024-09-10 10:40:45.240957,Ventas Directas,Hogares,25,Entretenimiento
530,Luis García,1021,Refrigerador,7,4056.98,2715.78,2023-12-07 10:40:45.240958,Aplicación Móvil,Jóvenes,35,Viajes
195,Juan Torres,1006,Ratón,6,1986.97,1111.35,2024-02-03 10:40:45.240960,En Línea,Estudiantes,32,Tecnología
566,José Vásquez,1022,Auriculares,4,137.01,2396.11,2024-05-20 10:40:45.240961,Catálogo,Profesionales,38,Automotriz
674,Camila López,1015,Tostadora,3,4904.3,356.05,2024-10-29 10:40:45.240963,Catálogo,Hogares,33,Gastronomía
621,Miguel Sánchez,1029,Cámara,3,4369.42,2830.9,2023-06-24 10:40:45.240964,Catálogo,Hogares,20,Moda
399,Valentina López,1021,Impresora,1,2239.47,2998.7,2024-06-19 10:40:45.240965,En Línea,Hogares,45,Tecnología
824,María Pérez,1028,Consola de Videojuegos,9,2295.44,1420.74,2024-08-22 10:40:45.240967,Teléfono,Adultos,3,Automotriz
324,María Romero,1002,Consola de Videojuegos,7,4652.05,651.18,2024-08-16 10:40:45.240968,Catálogo,Hogares,31,Automotriz
751,Luis Ramírez,1022,Reloj Inteligente,4,2913.48,2058.97,2024-07-07 10:40:45.240970,En Línea,Tercera Edad,36,Entretenimiento
490,Camila Suárez,1004,Cámara,5,2330.63,372.96,2023-01-07 10:40:45.240971,Tienda Física,Adultos,9,Tecnología
740,Valentina Vásquez,1030,Cámara,6,3881.17,2844.43,2023-01-30 10:40:45.240973,Teléfono,Estudiantes,46,Viajes
732,Alejandra Sánchez,1003,Batidora,4,3437.12,644.29,2024-01-10 10:40:45.240974,Aplicación Móvil,Jóvenes,39,Deportes
788,Jorge Vásquez,1006,Monitor,9,1804.38,912.16,2023-03-12 10:40:45.240976,Catálogo,Estudiantes,46,Hogar
122,Juan García,1006,Tostadora,1,4103.57,2723.31,2023-11-14 10:40:45.240977,Tienda Física,Profesionales,35,Deportes
263,José Torres,1028,Auriculares,3,969.45,728.05,2024-08-08 10:40:45.240978,Tienda Física,Estudiantes,49,Salud
577,Daniela García,1022,Laptop,8,3891.67,1713.22,2024-01-26 10:40:45.240980,Aplicación Móvil,Hogares,33,Deportes
509,Juan Rodríguez,1002,Cámara,5,2076.35,761.1,2023-12-28 10:40:45.240981,Ventas Directas,Tercera Edad,4,Entretenimiento
273,Lucía García,1010,Consola de Videojuegos,8,1312.89,2663.57,2024-04-26 10:40:45.240983,Aplicación Móvil,Adultos,17,Automotriz
924,Jorge Gómez,1019,Monitor,1,1423.84,2960.91,2024-07-30 10:40:45.240984,Aplicación Móvil,Jóvenes,27,Viajes
467,Ana Romero,1023,Televisor,4,2534.94,1919.97,2023-06-26 10:40:45.240986,En Línea,Adultos,20,Tecnología
4,Sofía Vásquez,1029,Cafetera,7,1068.24,1186.67,2023-02-11 10:40:45.240987,Catálogo,Estudiantes,23,Belleza
322,Carlos Flores,1026,Consola de Videojuegos,3,1483.75,1351.85,2024-02-29 10:40:45.240989,Tienda Física,Estudiantes,42,Viajes
32,Juan López,1004,Microondas,3,2515.93,1411.82,2023-12-14 10:40:45.240990,Teléfono,Profesionales,17,Tecnología
679,Diego Díaz,1002,Lavadora,9,2625.51,1448.28,2024-02-02 10:40:45.240992,Teléfono,Tercera Edad,26,Hogar
661,José Suárez,1017,Computadora,1,2916.49,1808.58,2024-02-21 10:40:45.240993,Ventas Directas,Hogares,17,Belleza
795,Isabella Vásquez,1012,Aire Acondicionado,8,1081.82,1816.36,2023-05-23 10:40:45.240995,Catálogo,Hogares,47,Tecnología
230,Manuel Torres,1011,Calentador,8,246.16,2050.62,2024-01-26 10:40:45.240996,Teléfono,Estudiantes,12,Entretenimiento
481,Fernando Morales,1022,Reloj Inteligente,8,4391.85,2254.58,2023-01-04 10:40:45.240998,Aplicación Móvil,Empresas,10,Viajes
25,Fernando López,1008,Refrigerador,9,604.91,72.07,2023-03-10 10:40:45.240999,Teléfono,Jóvenes,39,Deportes
63,Daniela Rodríguez,1027,Secadora,3,3844.16,684.39,2023-04-08 10:40:45.241001,Teléfono,Jóvenes,44,Tecnología
162,Daniela Sánchez,1018,Tablet,3,3705.69,550.35,2023-06-28 10:40:45.241002,Aplicación Móvil,Jóvenes,2,Tecnología
194,Pedro López,1017,Ventilador,3,4696.19,1246.72,2023-08-05 10:40:45.241003,En Línea,Estudiantes,47,Viajes
579,Alejandra Flores,1018,Smartphone,4,1602.08,511.25,2023-01-05 10:40:45.241005,Tienda Física,Profesionales,29,Automotriz
232,Camila Sosa,1016,Licuadora,7,3607.59,438.5,2022-12-21 10:40:45.241006,Aplicación Móvil,Tercera Edad,22,Entretenimiento
171,Camila González,1023,Tostadora,3,3192.52,1873.74,2023-08-11 10:40:45.241008,Tienda Física,Estudiantes,45,Tecnología
470,Sofía Sánchez,1022,Tablet,5,1266.96,2395.3,2024-02-28 10:40:45.241009,Tienda Física,Jóvenes,8,Viajes
1,Alejandra Sánchez,1022,Teclado,6,4375.54,309.77,2024-02-15 10:40:45.241011,En Línea,Estudiantes,16,Viajes
981,Juan Flores,1020,Disco Duro,7,118.04,2929.79,2023-08-01 10:40:45.241012,En Línea,Profesionales,19,Moda
396,Andrea Pérez,1021,Impresora,7,3725.07,2805.19,2024-11-11 10:40:45.241014,Teléfono,Jóvenes,40,Moda
271,Fernando López,1024,Cámara,8,1928.25,898.59,2023-07-11 10:40:45.241015,En Línea,Estudiantes,43,Automotriz
759,Juan Morales,1023,Memoria USB,1,4041.55,690.54,2023-09-28 10:40:45.241017,Catálogo,Empresas,9,Moda
598,Jorge Torres,1016,Licuadora,3,1253.32,2108.06,2024-11-17 10:40:45.241018,En Línea,Profesionales,37,Salud
75,Camila Rodríguez,1014,Cafetera,2,4614.84,917.25,2023-12-27 10:40:45.241020,En Línea,Empresas,24,Automotriz
819,Luis Flores,1016,Lavadora,9,3155.13,1558.52,2024-06-29 10:40:45.241021,En Línea,Adultos,44,Automotriz
754,Sofía González,1022,Televisor,8,2135.92,2202.81,2024-04-28 10:40:45.241023,Ventas Directas,Empresas,8,Deportes
286,Andrea Martínez,1025,Refrigerador,8,924.17,872.17,2024-11-01 10:40:45.241024,Tienda Física,Profesionales,11,Salud
788,Juan Ramírez,1006,Secadora,1,191.19,2340.41,2023-05-05 10:40:45.241025,Aplicación Móvil,Estudiantes,1,Viajes
922,Andrea Rivera,1002,Parlantes,6,861.89,1610.09,2023-10-04 10:40:45.241027,En Línea,Hogares,50,Gastronomía
778,Manuel Sosa,1024,Monitor,6,3504.49,2401.04,2023-12-18 10:40:45.241028,Ventas Directas,Adultos,38,Viajes
965,José Pérez,1012,Parlantes,4,3560.1,945.18,2023-11-02 10:40:45.241030,Ventas Directas,Profesionales,18,Hogar
613,Sofía Suárez,1025,Auriculares,9,3522.05,2891.29,2022-12-20 10:40:45.241031,Aplicación Móvil,Adultos,13,Belleza
651,Camila Morales,1017,Monitor,8,2502.95,2650.2,2023-10-16 10:40:45.241033,En Línea,Tercera Edad,50,Automotriz
992,Pedro Díaz,1020,Secadora,4,816.16,1499.79,2024-10-10 10:40:45.241034,Aplicación Móvil,Empresas,23,Moda
120,Camila Morales,1015,Memoria USB,8,4101.99,1494.87,2024-04-04 10:40:45.241036,Catálogo,Estudiantes,18,Deportes
77,Sofía García,1012,Consola de Videojuegos,1,1577.32,1030.96,2024-08-05 10:40:45.241037,Ventas Directas,Tercera Edad,46,Deportes
736,Pedro Martínez,1020,Licuadora,9,1063.54,2592.65,2024-08-19 10:40:45.241039,Ventas Directas,Profesionales,4,Tecnología
571,Valentina García,1011,Calentador,2,4578.49,850.01,2023-02-05 10:40:45.241040,Catálogo,Hogares,32,Salud
654,Valentina Díaz,1021,Reloj Inteligente,9,199.11,2343.86,2023-08-18 10:40:45.241041,Teléfono,Tercera Edad,21,Salud
901,Manuel López,1020,Reloj Inteligente,7,3022.13,2360.49,2023-07-21 10:40:45.241043,Tienda Física,Estudiantes,41,Salud
874,Diego Flores,1002,Cámara,8,1705.23,1895.95,2023-12-18 10:40:45.241044,Aplicación Móvil,Tercera Edad,17,Gastronomía
210,Valentina Sánchez,1009,Refrigerador,8,4325.48,512.54,2023-09-20 10:40:45.241046,Tienda Física,Empresas,49,Entretenimiento
522,Carlos Gómez,1013,Impresora,9,2723.9,176.2,2023-04-26 10:40:45.241047,Teléfono,Jóvenes,33,Deportes
830,Daniela Martínez,1004,Microondas,5,2595.74,2856.07,2023-03-19 10:40:45.241049,Aplicación Móvil,Jóvenes,43,Moda
453,Luis Torres,1005,Horno,2,1521.65,1362.19,2024-08-05 10:40:45.241050,Tienda Física,Jóvenes,43,Moda
35,Lucía González,1003,Ratón,7,1929.78,2204.74,2023-10-08 10:40:45.241052,Catálogo,Hogares,12,Viajes
646,Andrea Reyes,1019,Plancha,3,4449.19,147.18,2023-03-27 10:40:45.241053,Aplicación Móvil,Jóvenes,31,Belleza
984,Andrea Herrera,1007,Horno,6,3243.22,203.67,2024-10-07 10:40:45.241055,En Línea,Tercera Edad,28,Deportes
559,Diego Romero,1004,Batidora,5,675.51,873.18,2024-04-25 10:40:45.241056,En Línea,Tercera Edad,42,Entretenimiento
271,Daniela González,1026,Plancha,5,1687.12,237.94,2024-01-01 10:40:45.241057,Teléfono,Estudiantes,2,Automotriz
340,Manuel López,1001,Refrigerador,7,1488.57,1614.87,2023-12-27 10:40:45.241059,Tienda Física,Adultos,50,Deportes
254,José Romero,1029,Batidora,1,2675.84,1827.55,2023-03-14 10:40:45.241062,Ventas Directas,Adultos,3,Gastronomía
863,Lucía Vásquez,1017,Horno,2,2016.24,2894.72,2023-10-26 10:40:45.241064,Teléfono,Tercera Edad,33,Tecnología
834,Fernando Gómez,1027,Parlantes,5,4563.72,2144.8,2022-12-15 10:40:45.241065,Catálogo,Jóvenes,32,Tecnología
577,Miguel Gómez,1025,Tablet,3,3370.5,1396.43,2024-11-02 10:40:45.241067,Ventas Directas,Hogares,37,Automotriz
888,Andrea Rodríguez,1005,Tostadora,2,4133.96,1657.71,2023-06-13 10:40:45.241068,Ventas Directas,Adultos,35,Tecnología
551,Luis García,1024,Impresora,6,2194.49,762.85,2023-06-05 10:40:45.241070,En Línea,Hogares,19,Tecnología
165,Miguel Pérez,1002,Secadora,5,1585.68,2858.01,2023-05-13 10:40:45.241071,Teléfono,Profesionales,46,Moda
38,Isabella Flores,1029,Cámara,9,2545.43,1506.92,2024-05-30 10:40:45.241073,En Línea,Tercera Edad,44,Viajes
831,José Martínez,1010,Reloj Inteligente,7,2308.55,2280.24,2023-03-03 10:40:45.241074,Catálogo,Estudiantes,5,Viajes
139,José Sánchez,1011,Impresora,2,4003.76,2434.12,2023-03-12 10:40:45.241076,Catálogo,Jóvenes,15,Belleza
224,Pedro Herrera,1028,Smartphone,3,2503.97,1711.12,2023-10-20 10:40:45.241077,Teléfono,Estudiantes,21,Entretenimiento
671,Daniela Díaz,1021,Ventilador,5,4299.5,1556.82,2023-02-08 10:40:45.241079,Teléfono,Hogares,8,Moda
858,Diego Flores,1029,Refrigerador,2,4131.04,802.4,2024-06-02 10:40:45.241080,Catálogo,Estudiantes,50,Gastronomía
129,Juan Pérez,1022,Impresora,6,257.52,573.87,2024-05-03 10:40:45.241082,Teléfono,Jóvenes,33,Salud
719,Diego Ramírez,1008,Laptop,3,2129.28,1354.75,2023-01-27 10:40:45.241083,En Línea,Estudiantes,44,Entretenimiento
347,Juan Martínez,1024,Refrigerador,7,3952.63,1487.81,2023-06-10 10:40:45.241084,Ventas Directas,Estudiantes,36,Salud
32,Luis Sánchez,1003,Reloj Inteligente,9,696.66,1927.93,2023-04-25 10:40:45.241086,Tienda Física,Adultos,39,Automotriz
259,Andrea González,1008,Ventilador,9,2337.6,972.55,2023-05-29 10:40:45.241087,Tienda Física,Hogares,44,Moda
612,Andrea Sánchez,1020,Lavadora,2,52.38,1953.06,2024-02-26 10:40:45.241089,Teléfono,Profesionales,44,Salud
919,Fernando Gómez,1006,Consola de Videojuegos,7,2027.85,426.21,2023-07-01 10:40:45.241090,Tienda Física,Tercera Edad,4,Hogar
810,Jorge Díaz,1015,Licuadora,9,1382.91,843.02,2023-12-10 10:40:45.241092,Ventas Directas,Tercera Edad,5,Tecnología
286,Manuel Rodríguez,1028,Horno,6,3714.46,2962.19,2024-04-20 10:40:45.241093,Tienda Física,Empresas,38,Gastronomía
235,Miguel Suárez,1021,Computadora,8,3576.54,954.65,2023-05-14 10:40:45.241095,Ventas Directas,Estudiantes,34,Moda
539,Manuel López,1011,Parlantes,6,4641.38,2398.38,2024-05-20 10:40:45.241096,Tienda Física,Profesionales,21,Salud
721,Valentina Herrera,1024,Cámara,3,1802.71,412.97,2024-08-01 10:40:45.241098,Teléfono,Tercera Edad,31,Gastronomía
923,Pedro Díaz,1014,Cafetera,3,3898.21,1554.82,2023-11-04 10:40:45.241099,Aplicación Móvil,Profesionales,36,Tecnología
769,Camila Sánchez,1020,Memoria USB,9,1584.08,2891.63,2023-09-09 10:40:45.241100,Tienda Física,Empresas,22,Entretenimiento
934,Fernando Rivera,1005,Licuadora,7,2460.98,2492.79,2023-08-21 10:40:45.241102,Ventas Directas,Tercera Edad,25,Gastronomía
467,Lucía Díaz,1026,Consola de Videojuegos,7,2584.97,829.23,2024-03-30 10:40:45.241103,En Línea,Hogares,27,Salud
335,Jorge Herrera,1023,Router,6,287.87,52.29,2023-04-30 10:40:45.241105,Teléfono,Adultos,29,Belleza
788,Miguel Vásquez,1015,Ratón,3,2603.29,1456.16,2023-01-21 10:40:45.241106,Teléfono,Tercera Edad,17,Belleza
550,Sofía Ramírez,1006,Cafetera,6,2180.26,1342.8,2023-01-08 10:40:45.241108,Tienda Física,Estudiantes,44,Entretenimiento
353,Diego García,1023,Monitor,9,3049.8,1755.11,2023-08-24 10:40:45.241109,En Línea,Profesionales,4,Hogar
695,Andrea Sánchez,1007,Licuadora,5,4487.7,2929.82,2023-01-11 10:40:45.241111,Catálogo,Hogares,18,Viajes
890,Diego Reyes,1011,Cafetera,7,2263.0,339.84,2024-08-02 10:40:45.241112,Teléfono,Jóvenes,34,Moda
491,Diego Romero,1028,Memoria USB,2,3898.23,1301.93,2023-09-24 10:40:45.241114,En Línea,Estudiantes,21,Hogar
75,Daniela Rivera,1007,Smartphone,1,302.59,2728.56,2023-01-22 10:40:45.241115,Ventas Directas,Jóvenes,23,Entretenimiento
619,Camila Díaz,1008,Teclado,6,830.15,2376.71,2023-07-31 10:40:45.241116,Teléfono,Jóvenes,39,Deportes
408,Camila Suárez,1006,Cámara,9,4357.82,2083.77,2023-08-22 10:40:45.241118,Ventas Directas,Empresas,35,Viajes
930,Carlos Martínez,1014,Teclado,2,238.23,790.73,2024-04-17 10:40:45.241119,En Línea,Jóvenes,45,Entretenimiento
844,Fernando Romero,1027,Refrigerador,9,4525.9,1047.23,2023-08-17 10:40:45.241121,Teléfono,Jóvenes,45,Tecnología
620,Carlos Martínez,1010,Smartphone,2,215.45,1722.36,2024-01-26 10:40:45.241122,Aplicación Móvil,Tercera Edad,48,Moda
221,Pedro Díaz,1018,Smartphone,2,364.61,2599.17,2023-08-17 10:40:45.241124,En Línea,Hogares,10,Deportes
183,Carlos Flores,1004,Horno,4,2825.01,1672.81,2024-09-08 10:40:45.241125,En Línea,Hogares,50,Deportes
379,Lucía González,1011,Refrigerador,6,2757.68,1907.19,2023-04-16 10:40:45.241126,Teléfono,Hogares,50,Gastronomía
694,Lucía Rodríguez,1010,Disco Duro,6,1296.98,479.77,2024-01-24 10:40:45.241128,Tienda Física,Jóvenes,26,Salud
271,Camila Torres,1015,Tablet,7,1742.73,2473.5,2023-11-25 10:40:45.241129,Aplicación Móvil,Empresas,19,Hogar
906,Jorge Díaz,1024,Tablet,5,4104.67,1545.08,2024-03-31 10:40:45.241131,Aplicación Móvil,Adultos,45,Automotriz
347,Carlos Pérez,1019,Calentador,5,3278.65,2982.44,2024-09-04 10:40:45.241132,Ventas Directas,Jóvenes,40,Deportes
454,Juan Suárez,1013,Teclado,6,2939.26,2048.2,2023-08-12 10:40:45.241134,Catálogo,Empresas,23,Moda
599,Miguel Sosa,1005,Secadora,1,2454.34,604.86,2023-04-15 10:40:45.241135,Teléfono,Jóvenes,6,Moda
931,Pedro García,1025,Ventilador,7,3853.18,88.75,2024-02-02 10:40:45.241136,Catálogo,Empresas,5,Viajes
630,Ana Díaz,1018,Computadora,8,1782.48,887.65,2024-04-14 10:40:45.241138,Catálogo,Estudiantes,25,Automotriz
393,Diego Flores,1005,Secadora,5,1048.31,1747.04,2024-06-16 10:40:45.241139,Aplicación Móvil,Jóvenes,38,Moda
435,Alejandra Vásquez,1025,Router,7,481.39,231.14,2024-11-07 10:40:45.241141,En Línea,Adultos,50,Deportes
697,Pedro Flores,1027,Lavadora,9,142.45,2689.64,2023-08-28 10:40:45.241142,Aplicación Móvil,Tercera Edad,48,Hogar
394,Lucía Suárez,1029,Cámara,1,2936.31,2490.66,2024-09-13 10:40:45.241144,Ventas Directas,Jóvenes,5,Moda
137,Valentina Romero,1012,Refrigerador,6,4474.69,2447.29,2023-08-08 10:40:45.241145,Ventas Directas,Estudiantes,35,Salud
344,Ana Díaz,1025,Ventilador,3,253.44,359.29,2024-10-24 10:40:45.241147,Tienda Física,Profesionales,13,Moda
753,Isabella Suárez,1004,Ratón,9,4450.44,527.22,2023-05-07 10:40:45.241148,Catálogo,Estudiantes,32,Gastronomía
411,Sofía Suárez,1006,Disco Duro,5,3719.1,2436.73,2024-01-27 10:40:45.241149,Teléfono,Empresas,37,Deportes
796,Lucía Rodríguez,1007,Lavadora,4,4087.22,411.32,2024-05-08 10:40:45.241151,Ventas Directas,Jóvenes,11,Viajes
630,Isabella López,1015,Tablet,3,4489.77,1231.35,2023-06-26 10:40:45.241152,Tienda Física,Empresas,10,Hogar
372,Fernando Herrera,1008,Laptop,7,827.97,1570.71,2024-01-15 10:40:45.241154,Teléfono,Hogares,16,Automotriz
753,Manuel López,1019,Impresora,1,3391.76,1417.17,2023-04-11 10:40:45.241155,Ventas Directas,Jóvenes,19,Automotriz
969,Andrea Morales,1012,Aire Acondicionado,2,3532.61,2237.12,2024-06-29 10:40:45.241157,Catálogo,Profesionales,31,Automotriz
585,Manuel Díaz,1005,Batidora,2,2142.76,2773.19,2023-04-26 10:40:45.241158,Ventas Directas,Estudiantes,3,Viajes
268,Alejandra Vásquez,1018,Aire Acondicionado,3,4757.47,2119.48,2024-05-12 10:40:45.241160,Catálogo,Estudiantes,21,Automotriz
310,Pedro Pérez,1011,Plancha,8,2907.43,1769.59,2022-12-11 10:40:45.241161,Catálogo,Tercera Edad,28,Entretenimiento
578,Sofía Suárez,1010,Batidora,1,2871.14,2660.93,2023-03-09 10:40:45.241162,Ventas Directas,Jóvenes,34,Deportes
79,Andrea Rivera,1010,Consola de Videojuegos,5,4874.89,2367.07,2024-08-06 10:40:45.241164,Teléfono,Profesionales,25,Viajes
438,María Díaz,1030,Auriculares,1,2905.84,2540.23,2023-06-15 10:40:45.241165,Aplicación Móvil,Empresas,39,Deportes
632,Daniela González,1028,Plancha,8,3345.34,1572.28,2023-03-19 10:40:45.241167,Teléfono,Tercera Edad,20,Automotriz
227,Lucía Torres,1030,Ratón,8,1485.4,1702.96,2023-07-18 10:40:45.241168,En Línea,Tercera Edad,8,Belleza
563,Carlos Romero,1029,Batidora,9,1489.75,1542.48,2024-02-19 10:40:45.241170,Aplicación Móvil,Jóvenes,8,Moda
454,María Rodríguez,1022,Aire Acondicionado,2,4546.9,1739.18,2023-04-06 10:40:45.241171,Teléfono,Adultos,21,Deportes
637,Diego Rodríguez,1021,Horno,8,4901.51,2069.34,2023-07-31 10:40:45.241173,Ventas Directas,Profesionales,21,Deportes
304,María Sánchez,1019,Disco Duro,5,86.13,1189.83,2023-08-13 10:40:45.241175,Aplicación Móvil,Hogares,34,Moda
513,Camila Reyes,1006,Horno,7,4221.52,1533.42,2024-09-06 10:40:45.241176,Tienda Física,Jóvenes,23,Moda
323,Miguel Gómez,1012,Auriculares,5,1451.04,103.58,2023-04-04 10:40:45.241178,Tienda Física,Profesionales,27,Entretenimiento
561,Sofía Herrera,1005,Ratón,7,4676.2,1303.68,2023-03-08 10:40:45.241179,Aplicación Móvil,Hogares,6,Viajes
194,Andrea Sánchez,1009,Refrigerador,8,4343.53,2693.56,2024-09-11 10:40:45.241180,Catálogo,Jóvenes,9,Moda
119,Miguel Morales,1001,Cámara,9,1523.21,26.09,2023-09-25 10:40:45.241182,Ventas Directas,Empresas,39,Deportes
524,Sofía Díaz,1009,Lavadora,6,2218.64,920.76,2023-07-31 10:40:45.241183,Ventas Directas,Empresas,29,Moda
377,Carlos Reyes,1009,Batidora,5,4058.46,1163.21,2023-09-02 10:40:45.241185,Teléfono,Tercera Edad,33,Deportes
996,José González,1017,Consola de Videojuegos,9,2380.53,2437.15,2024-07-17 10:40:45.241188,Ventas Directas,Empresas,39,Entretenimiento
480,Juan Torres,1023,Calentador,4,1367.75,2709.84,2023-07-14 10:40:45.241190,Tienda Física,Profesionales,34,Deportes
462,Pedro Martínez,1021,Computadora,7,2717.46,465.09,2023-01-11 10:40:45.241191,En Línea,Empresas,30,Gastronomía
7,Ana Romero,1018,Computadora,5,4726.44,2972.31,2023-04-07 10:40:45.241193,Teléfono,Estudiantes,38,Belleza
697,Lucía Díaz,1017,Cafetera,1,3714.04,684.59,2024-02-12 10:40:45.241194,En Línea,Profesionales,21,Entretenimiento
629,Diego García,1021,Refrigerador,6,607.81,2021.09,2023-11-11 10:40:45.241196,Aplicación Móvil,Empresas,2,Tecnología
427,María Torres,1013,Microondas,6,3462.57,2308.51,2023-02-08 10:40:45.241197,En Línea,Adultos,25,Viajes
840,Diego Gómez,1007,Smartphone,6,3956.4,1790.37,2024-02-01 10:40:45.241199,Catálogo,Jóvenes,23,Deportes
313,Alejandra Torres,1008,Lavadora,3,1436.09,2716.56,2024-05-23 10:40:45.241200,Teléfono,Tercera Edad,35,Entretenimiento
473,María Ramírez,1017,Teclado,4,2851.14,1130.74,2023-07-04 10:40:45.241202,En Línea,Tercera Edad,32,Deportes
490,Valentina Rodríguez,1019,Parlantes,1,1163.13,2499.03,2023-02-20 10:40:45.241203,Aplicación Móvil,Empresas,13,Salud
680,Luis Díaz,1008,Lavadora,9,119.27,541.93,2023-07-19 10:40:45.241205,Aplicación Móvil,Estudiantes,4,Hogar
857,Valentina Vásquez,1030,Horno,6,3908.99,2950.3,2023-12-04 10:40:45.241206,Aplicación Móvil,Tercera Edad,40,Moda
299,Luis García,1018,Refrigerador,4,2566.92,216.98,2023-09-15 10:40:45.241208,Tienda Física,Hogares,30,Gastronomía
874,Luis Sosa,1024,Auriculares,4,4830.71,1134.38,2023-07-14 10:40:45.241209,Aplicación Móvil,Hogares,36,Hogar
661,Andrea Gómez,1002,Teclado,7,415.62,868.57,2024-10-25 10:40:45.241210,Teléfono,Hogares,16,Hogar
890,Pedro Sánchez,1026,Auriculares,7,2642.55,2170.94,2022-12-12 10:40:45.241212,Teléfono,Estudiantes,25,Entretenimiento
9,Andrea Gómez,1005,Aire Acondicionado,9,1966.94,2410.84,2024-04-08 10:40:45.241213,Tienda Física,Empresas,46,Entretenimiento
765,José Reyes,1010,Smartphone,7,881.26,2453.46,2022-12-13 10:40:45.241215,Ventas Directas,Jóvenes,33,Deportes
870,Luis García,1026,Teclado,8,2431.35,2369.91,2023-01-02 10:40:45.241216,En Línea,Tercera Edad,9,Automotriz
923,Isabella Torres,1014,Parlantes,6,4989.61,1634.74,2024-06-28 10:40:45.241218,Aplicación Móvil,Hogares,10,Deportes
916,Ana Sánchez,1018,Batidora,2,1196.2,907.32,2023-12-29 10:40:45.241219,Catálogo,Estudiantes,29,Entretenimiento
732,Camila López,1025,Tostadora,5,1484.32,508.43,2024-10-26 10:40:45.241221,Tienda Física,Hogares,37,Salud
104,José Suárez,1005,Calentador,1,1006.16,1751.39,2023-10-16 10:40:45.241222,Aplicación Móvil,Adultos,8,Tecnología
835,Pedro Ramírez,1009,Plancha,2,571.2,681.7,2024-03-29 10:40:45.241224,Aplicación Móvil,Jóvenes,8,Hogar
736,Diego Gómez,1011,Calentador,6,4232.95,2763.09,2024-10-27 10:40:45.241225,Ventas Directas,Empresas,1,Tecnología
785,Camila Sánchez,1014,Teclado,6,426.42,2175.94,2024-07-20 10:40:45.241226,Tienda Física,Jóvenes,4,Automotriz
235,Daniela Torres,1006,Aire Acondicionado,4,2019.74,602.96,2024-01-31 10:40:45.241228,Ventas Directas,Tercera Edad,19,Automotriz
760,Isabella Herrera,1021,Plancha,9,3513.25,2215.99,2023-09-03 10:40:45.241230,Ventas Directas,Empresas,21,Tecnología
336,Sofía Rodríguez,1024,Tostadora,1,207.92,1201.59,2023-04-10 10:40:45.241231,Aplicación Móvil,Jóvenes,34,Gastronomía
251,José Ramírez,1007,Microondas,1,2602.43,1577.43,2023-02-01 10:40:45.241233,Teléfono,Hogares,25,Deportes
428,Manuel Rodríguez,1009,Aire Acondicionado,9,2509.98,21.7,2024-06-24 10:40:45.241234,Aplicación Móvil,Estudiantes,4,Viajes
13,Fernando Suárez,1029,Televisor,5,849.58,320.59,2024-04-06 10:40:45.241236,Ventas Directas,Jóvenes,15,Automotriz
352,Diego García,1006,Cámara,5,2553.42,2935.81,2024-06-06 10:40:45.241237,Aplicación Móvil,Tercera Edad,21,Tecnología
700,Valentina Sánchez,1018,Tostadora,7,1738.84,228.23,2024-04-29 10:40:45.241239,En Línea,Empresas,12,Deportes
317,Luis Flores,1010,Cámara,7,3426.53,1284.79,2024-02-01 10:40:45.241240,Ventas Directas,Estudiantes,22,Viajes
993,Jorge Flores,1021,Router,1,2747.4,1379.9,2024-09-20 10:40:45.241242,Teléfono,Empresas,7,Viajes
479,José López,1021,Impresora,4,4276.5,1935.29,2023-01-05 10:40:45.241243,Catálogo,Empresas,6,Gastronomía
178,Miguel Gómez,1008,Monitor,5,2699.17,498.94,2022-12-22 10:40:45.241244,Teléfono,Jóvenes,40,Viajes
